sa4_code,sa4_name,latitude,longitude
209,Cairns,-37.52068178668238,145.16921409584813
210,Queensland - Outback,-37.47595839927483,144.7458238594574
211,Queensland - Outback,-37.759611736524384,145.50589806339792
212,Queensland - Outback,-38.07317397835027,145.4681553920473
213,Queensland - Outback,-37.77645109418832,144.6249566738668
214,Queensland - Outback,-38.31031503071734,145.0563064284544
215,Queensland - Outback,-35.86805797802842,142.23778318927538
216,Queensland - Outback,-36.25195753896773,145.16780430677113
217,Queensland - Outback,-37.9744299727704,142.3822831055524
301,Queensland - Outback,-27.54773758251544,153.32582053073045
302,Queensland - Outback,-27.368020226044155,153.0599573595914
303,Ballarat,-27.56695647511733,153.0694935140182
304,Sunshine Coast,-27.48579045328956,152.90748157358706
305,Sunshine Coast,-27.452441631268808,153.02749463367212
306,Sunshine Coast,-17.62674619185925,145.50922659235718
307,Sunshine Coast,-27.316730658585165,149.35568622250327
308,Sunshine Coast,-24.10975238161875,149.3257399107628
309,Sunshine Coast,-28.01307188964654,153.27068361486857
310,Sunshine Coast,-27.61020501616982,152.55066369439842
311,Sunshine Coast,-27.998926648341797,152.96396992318154
312,Sunshine Coast,-21.74228346823624,147.92474026958416
313,Sunshine Coast,-26.87021017113172,152.58148154459883
314,Central Queensland,-27.269272631407812,152.85974377066267
315,Toowoomba,-21.807402416469134,142.52373719664644
316,Toowoomba,-26.589057554710266,152.90900547450343
317,Toowoomba,-27.61659643166337,152.08412375822635
318,Toowoomba,-20.04020359404755,145.9323859536981
319,Toowoomba,-25.62551164413849,151.78637676339287
401,Toowoomba,-34.97127466188179,138.83746731172184
402,Toowoomba,-34.68721437702282,138.66490754451226
403,Toowoomba,-35.142837676937745,138.5714503148114
404,Toowoomba,-34.87483112963411,138.53018322068735
405,Toowoomba,-33.657543342359276,138.44616638028592
406,Geelong,-29.483641869967457,135.37744546322793
407,Townsville,-35.69868255176795,139.91239976778587
501,Townsville,-33.95484970365329,116.0092479906172
502,Townsville,-32.632337909348514,115.83057991586666
503,Townsville,-31.95618017511115,115.80989357008112
504,Townsville,-31.808420709664667,116.13402529949296
505,Townsville,-31.662169246766904,115.76966145887673
506,Townsville,-32.20670456937523,116.06289454702384
507,Townsville,-32.22379044223357,115.80038683744888
509,Townsville,-32.06717456268473,117.91849877782236
510,Townsville,-20.041429853587903,123.72174335683258
511,Western Australia - Wheat Belt,-27.73431447306628,121.98986822862965
601,Wide Bay,-42.83107346027287,147.43760168403878
602,Wide Bay,-41.36134625966623,147.4579210832107
603,Wide Bay,-42.631369600435754,146.86432251570625
604,Wide Bay,-41.62929221567408,145.4794649557555
701,Wide Bay,-12.523038308992165,131.10710615500955
702,Wide Bay,-19.43044960098959,133.3699683953752
801,Wide Bay,-35.488696807907026,149.00250087629564
101,Wide Bay,-35.56480661904707,149.24496858054158
102,Wide Bay,-33.307973616228665,151.28548871775425
103,Wide Bay,-33.21695267227074,148.35583329698483
104,Brisbane Inner City,-29.81602459218733,152.77389091419155
105,Adelaide - Central and Hills,-30.98607110510004,145.02700095626977
106,Adelaide - Central and Hills,-32.354809754967796,150.98493896132547
107,Adelaide - Central and Hills,-34.43464746920167,150.77112148604593
108,Adelaide - Central and Hills,-31.56475375295849,152.3410754731416
109,Adelaide - Central and Hills,-34.42273850528109,144.04336870909952
110,Adelaide - Central and Hills,-30.06343259481106,150.70196291955014
111,Adelaide - Central and Hills,-32.996589657922144,151.57628227099417
112,Adelaide - Central and Hills,-28.74360701852521,153.06375654487928
113,Adelaide - Central and Hills,-34.62323212023278,146.7717570953971
114,Adelaide - Central and Hills,-34.87399696990989,150.36580572070247
115,Brisbane - South,-33.36854408296387,150.82884225377467
116,Adelaide - North,-33.740696447975246,150.8642863405174
117,Adelaide - North,-33.91745736779888,151.19257052341402
118,Adelaide - North,-33.915782702854976,151.2482630823201
119,Adelaide - North,-33.94171682119025,151.064097532067
120,Adelaide - North,-33.8733267017301,151.1188315703099
121,Adelaide - North,-33.69384898353092,151.15991905245693
122,Adelaide - North,-33.690224039668124,151.24967578352107
123,Adelaide - North,-34.122758891832056,150.68155538421593
124,Adelaide - North,-33.87415044055477,150.3804464824165
125,Adelaide - North,-33.82602282541946,151.00466633793403
126,Brisbane - West,-33.78735549554608,151.10081960176802
127,Adelaide - South,-33.931965181895556,150.81697007758063
128,Adelaide - South,-34.07535950199354,151.0631077194213
201,Adelaide - South,-37.3755507918783,143.73463527302883
202,Adelaide - South,-36.600666031621074,144.09445935984334
203,Adelaide - South,-38.11096133483488,144.12656758112462
204,Adelaide - South,-36.77614687173805,146.4136936106068
205,Adelaide - South,-37.73050117461709,147.4116162357244
206,Adelaide - South,-37.80018958422797,144.96449061860866
207,Adelaide - South,-37.804765598261795,145.10486620468455
208,Adelaide - South,-37.95031984122697,145.0638284814182
209,Cairns,-37.52068178668238,145.16921409584813
210,Adelaide - West,-37.47595839927483,144.7458238594574
211,Adelaide - West,-37.759611736524384,145.50589806339792
212,Adelaide - West,-38.07317397835027,145.4681553920473
213,Adelaide - West,-37.77645109418832,144.6249566738668
214,Adelaide - West,-38.31031503071734,145.0563064284544
215,Adelaide - West,-35.86805797802842,142.23778318927538
216,Adelaide - West,-36.25195753896773,145.16780430677113
217,Adelaide - West,-37.9744299727704,142.3822831055524
301,Adelaide - West,-27.54773758251544,153.32582053073045
302,Adelaide - West,-27.368020226044155,153.0599573595914
303,Ballarat,-27.56695647511733,153.0694935140182
304,Barossa - Yorke - Mid North,-27.48579045328956,152.90748157358706
305,Barossa - Yorke - Mid North,-27.452441631268808,153.02749463367212
306,Barossa - Yorke - Mid North,-17.62674619185925,145.50922659235718
307,Barossa - Yorke - Mid North,-27.316730658585165,149.35568622250327
308,Barossa - Yorke - Mid North,-24.10975238161875,149.3257399107628
309,Barossa - Yorke - Mid North,-28.01307188964654,153.27068361486857
310,Barossa - Yorke - Mid North,-27.61020501616982,152.55066369439842
311,Barossa - Yorke - Mid North,-27.998926648341797,152.96396992318154
312,Barossa - Yorke - Mid North,-21.74228346823624,147.92474026958416
313,Barossa - Yorke - Mid North,-26.87021017113172,152.58148154459883
314,Central Queensland,-27.269272631407812,152.85974377066267
315,South Australia - Outback,-21.807402416469134,142.52373719664644
316,South Australia - Outback,-26.589057554710266,152.90900547450343
317,South Australia - Outback,-27.61659643166337,152.08412375822635
318,South Australia - Outback,-20.04020359404755,145.9323859536981
319,South Australia - Outback,-25.62551164413849,151.78637676339287
401,South Australia - Outback,-34.97127466188179,138.83746731172184
402,South Australia - Outback,-34.68721437702282,138.66490754451226
403,South Australia - Outback,-35.142837676937745,138.5714503148114
404,South Australia - Outback,-34.87483112963411,138.53018322068735
405,South Australia - Outback,-33.657543342359276,138.44616638028592
406,Geelong,-29.483641869967457,135.37744546322793
407,South Australia - South East,-35.69868255176795,139.91239976778587
501,South Australia - South East,-33.95484970365329,116.0092479906172
502,South Australia - South East,-32.632337909348514,115.83057991586666
503,South Australia - South East,-31.95618017511115,115.80989357008112
504,South Australia - South East,-31.808420709664667,116.13402529949296
505,South Australia - South East,-31.662169246766904,115.76966145887673
506,South Australia - South East,-32.20670456937523,116.06289454702384
507,South Australia - South East,-32.22379044223357,115.80038683744888
509,South Australia - South East,-32.06717456268473,117.91849877782236
510,South Australia - South East,-20.041429853587903,123.72174335683258
511,Western Australia - Wheat Belt,-27.73431447306628,121.98986822862965
601,Bunbury,-42.83107346027287,147.43760168403878
602,Bunbury,-41.36134625966623,147.4579210832107
603,Bunbury,-42.631369600435754,146.86432251570625
604,Bunbury,-41.62929221567408,145.4794649557555
701,Bunbury,-12.523038308992165,131.10710615500955
702,Bunbury,-19.43044960098959,133.3699683953752
801,Bunbury,-35.488696807907026,149.00250087629564
101,Bunbury,-35.56480661904707,149.24496858054158
102,Bunbury,-33.307973616228665,151.28548871775425
103,Bunbury,-33.21695267227074,148.35583329698483
104,Brisbane Inner City,-29.81602459218733,152.77389091419155
105,Mandurah,-30.98607110510004,145.02700095626977
106,Mandurah,-32.354809754967796,150.98493896132547
107,Mandurah,-34.43464746920167,150.77112148604593
108,Mandurah,-31.56475375295849,152.3410754731416
109,Mandurah,-34.42273850528109,144.04336870909952
110,Mandurah,-30.06343259481106,150.70196291955014
111,Mandurah,-32.996589657922144,151.57628227099417
112,Mandurah,-28.74360701852521,153.06375654487928
113,Mandurah,-34.62323212023278,146.7717570953971
114,Mandurah,-34.87399696990989,150.36580572070247
115,Brisbane - South,-33.36854408296387,150.82884225377467
116,Perth - Inner,-33.740696447975246,150.8642863405174
117,Perth - Inner,-33.91745736779888,151.19257052341402
118,Perth - Inner,-33.915782702854976,151.2482630823201
119,Perth - Inner,-33.94171682119025,151.064097532067
120,Perth - Inner,-33.8733267017301,151.1188315703099
121,Perth - Inner,-33.69384898353092,151.15991905245693
122,Perth - Inner,-33.690224039668124,151.24967578352107
123,Perth - Inner,-34.122758891832056,150.68155538421593
124,Perth - Inner,-33.87415044055477,150.3804464824165
125,Perth - Inner,-33.82602282541946,151.00466633793403
126,Brisbane - West,-33.78735549554608,151.10081960176802
127,Perth - North East,-33.931965181895556,150.81697007758063
128,Perth - North East,-34.07535950199354,151.0631077194213
201,Perth - North East,-37.3755507918783,143.73463527302883
202,Perth - North East,-36.600666031621074,144.09445935984334
203,Perth - North East,-38.11096133483488,144.12656758112462
204,Perth - North East,-36.77614687173805,146.4136936106068
205,Perth - North East,-37.73050117461709,147.4116162357244
206,Perth - North East,-37.80018958422797,144.96449061860866
207,Perth - North East,-37.804765598261795,145.10486620468455
208,Perth - North East,-37.95031984122697,145.0638284814182
209,Cairns,-37.52068178668238,145.16921409584813
210,Perth - North West,-37.47595839927483,144.7458238594574
211,Perth - North West,-37.759611736524384,145.50589806339792
212,Perth - North West,-38.07317397835027,145.4681553920473
213,Perth - North West,-37.77645109418832,144.6249566738668
214,Perth - North West,-38.31031503071734,145.0563064284544
215,Perth - North West,-35.86805797802842,142.23778318927538
216,Perth - North West,-36.25195753896773,145.16780430677113
217,Perth - North West,-37.9744299727704,142.3822831055524
301,Perth - North West,-27.54773758251544,153.32582053073045
302,Perth - North West,-27.368020226044155,153.0599573595914
303,Ballarat,-27.56695647511733,153.0694935140182
304,Perth - South East,-27.48579045328956,152.90748157358706
305,Perth - South East,-27.452441631268808,153.02749463367212
306,Perth - South East,-17.62674619185925,145.50922659235718
307,Perth - South East,-27.316730658585165,149.35568622250327
308,Perth - South East,-24.10975238161875,149.3257399107628
309,Perth - South East,-28.01307188964654,153.27068361486857
310,Perth - South East,-27.61020501616982,152.55066369439842
311,Perth - South East,-27.998926648341797,152.96396992318154
312,Perth - South East,-21.74228346823624,147.92474026958416
313,Perth - South East,-26.87021017113172,152.58148154459883
314,Central Queensland,-27.269272631407812,152.85974377066267
315,Perth - South West,-21.807402416469134,142.52373719664644
316,Perth - South West,-26.589057554710266,152.90900547450343
317,Perth - South West,-27.61659643166337,152.08412375822635
318,Perth - South West,-20.04020359404755,145.9323859536981
319,Perth - South West,-25.62551164413849,151.78637676339287
401,Perth - South West,-34.97127466188179,138.83746731172184
402,Perth - South West,-34.68721437702282,138.66490754451226
403,Perth - South West,-35.142837676937745,138.5714503148114
404,Perth - South West,-34.87483112963411,138.53018322068735
405,Perth - South West,-33.657543342359276,138.44616638028592
406,Geelong,-29.483641869967457,135.37744546322793
407,Western Australia - Outback,-35.69868255176795,139.91239976778587
501,Western Australia - Outback,-33.95484970365329,116.0092479906172
502,Western Australia - Outback,-32.632337909348514,115.83057991586666
503,Western Australia - Outback,-31.95618017511115,115.80989357008112
504,Western Australia - Wheat Belt,-31.808420709664667,116.13402529949296
505,Western Australia - Wheat Belt,-31.662169246766904,115.76966145887673
506,Western Australia - Wheat Belt,-32.20670456937523,116.06289454702384
507,Western Australia - Wheat Belt,-32.22379044223357,115.80038683744888
509,Western Australia - Wheat Belt,-32.06717456268473,117.91849877782236
510,Western Australia - Wheat Belt,-20.041429853587903,123.72174335683258
511,Western Australia - Wheat Belt,-27.73431447306628,121.98986822862965
601,Western Australia - Wheat Belt,-42.83107346027287,147.43760168403878
602,Western Australia - Wheat Belt,-41.36134625966623,147.4579210832107
603,Western Australia - Wheat Belt,-42.631369600435754,146.86432251570625
604,Bunbury,-41.62929221567408,145.4794649557555
701,Bunbury,-12.523038308992165,131.10710615500955
702,Western Australia - Outback (North),-19.43044960098959,133.3699683953752
801,Western Australia - Outback (North),-35.488696807907026,149.00250087629564
101,Western Australia - Outback (North),-35.56480661904707,149.24496858054158
102,Western Australia - Outback (North),-33.307973616228665,151.28548871775425
103,Western Australia - Outback (North),-33.21695267227074,148.35583329698483
104,Western Australia - Outback (North),-29.81602459218733,152.77389091419155
105,Mandurah,-30.98607110510004,145.02700095626977
106,Mandurah,-32.354809754967796,150.98493896132547
107,Western Australia - Outback (South),-34.43464746920167,150.77112148604593
108,Western Australia - Outback (South),-31.56475375295849,152.3410754731416
109,Western Australia - Outback (South),-34.42273850528109,144.04336870909952
110,Western Australia - Outback (South),-30.06343259481106,150.70196291955014
111,Western Australia - Outback (South),-32.996589657922144,151.57628227099417
112,Western Australia - Outback (South),-28.74360701852521,153.06375654487928
113,Mandurah,-34.62323212023278,146.7717570953971
114,Hobart,-34.87399696990989,150.36580572070247
115,Hobart,-33.36854408296387,150.82884225377467
116,Hobart,-33.740696447975246,150.8642863405174
117,Hobart,-33.91745736779888,151.19257052341402
121,Hobart,-33.69384898353092,151.15991905245693
118,Hobart,-33.915782702854976,151.2482630823201
119,Hobart,-33.94171682119025,151.064097532067
120,Hobart,-33.8733267017301,151.1188315703099
122,Hobart,-33.690224039668124,151.24967578352107
123,Hobart,-34.122758891832056,150.68155538421593
124,Perth - Inner,-33.87415044055477,150.3804464824165
125,Launceston and North East,-33.82602282541946,151.00466633793403
126,Launceston and North East,-33.78735549554608,151.10081960176802
127,Launceston and North East,-33.931965181895556,150.81697007758063
128,Launceston and North East,-34.07535950199354,151.0631077194213
201,Launceston and North East,-37.3755507918783,143.73463527302883
202,Launceston and North East,-36.600666031621074,144.09445935984334
203,Launceston and North East,-38.11096133483488,144.12656758112462
204,Launceston and North East,-36.77614687173805,146.4136936106068
205,Launceston and North East,-37.73050117461709,147.4116162357244
206,Launceston and North East,-37.80018958422797,144.96449061860866
207,Perth - North East,-37.804765598261795,145.10486620468455
208,South East,-37.95031984122697,145.0638284814182
209,South East,-37.52068178668238,145.16921409584813
210,South East,-37.47595839927483,144.7458238594574
211,South East,-37.759611736524384,145.50589806339792
212,South East,-38.07317397835027,145.4681553920473
213,South East,-37.77645109418832,144.6249566738668
214,South East,-38.31031503071734,145.0563064284544
215,South East,-35.86805797802842,142.23778318927538
216,South East,-36.25195753896773,145.16780430677113
217,South East,-37.9744299727704,142.3822831055524
301,Perth - North West,-27.54773758251544,153.32582053073045
302,West and North West,-27.368020226044155,153.0599573595914
303,West and North West,-27.56695647511733,153.0694935140182
304,West and North West,-27.48579045328956,152.90748157358706
305,West and North West,-27.452441631268808,153.02749463367212
306,West and North West,-17.62674619185925,145.50922659235718
307,West and North West,-27.316730658585165,149.35568622250327
308,West and North West,-24.10975238161875,149.3257399107628
309,West and North West,-28.01307188964654,153.27068361486857
310,West and North West,-27.61020501616982,152.55066369439842
311,West and North West,-27.998926648341797,152.96396992318154
312,Perth - South East,-21.74228346823624,147.92474026958416
313,Darwin,-26.87021017113172,152.58148154459883
314,Darwin,-27.269272631407812,152.85974377066267
315,Darwin,-21.807402416469134,142.52373719664644
316,Darwin,-26.589057554710266,152.90900547450343
317,Darwin,-27.61659643166337,152.08412375822635
318,Darwin,-20.04020359404755,145.9323859536981
319,Darwin,-25.62551164413849,151.78637676339287
401,Darwin,-34.97127466188179,138.83746731172184
402,Darwin,-34.68721437702282,138.66490754451226
403,Darwin,-35.142837676937745,138.5714503148114
404,Perth - South West,-34.87483112963411,138.53018322068735
405,Northern Territory - Outback,-33.657543342359276,138.44616638028592
406,Northern Territory - Outback,-29.483641869967457,135.37744546322793
407,Northern Territory - Outback,-35.69868255176795,139.91239976778587
501,Northern Territory - Outback,-33.95484970365329,116.0092479906172
502,Northern Territory - Outback,-32.632337909348514,115.83057991586666
503,Northern Territory - Outback,-31.95618017511115,115.80989357008112
504,Northern Territory - Outback,-31.808420709664667,116.13402529949296
505,Northern Territory - Outback,-31.662169246766904,115.76966145887673
506,Northern Territory - Outback,-32.20670456937523,116.06289454702384
507,Northern Territory - Outback,-32.22379044223357,115.80038683744888
509,Western Australia - Wheat Belt,-32.06717456268473,117.91849877782236
510,Australian Capital Territory,-20.041429853587903,123.72174335683258
511,Australian Capital Territory,-27.73431447306628,121.98986822862965
601,Australian Capital Territory,-42.83107346027287,147.43760168403878
602,Australian Capital Territory,-41.36134625966623,147.4579210832107
603,Australian Capital Territory,-42.631369600435754,146.86432251570625
604,Australian Capital Territory,-41.62929221567408,145.4794649557555
701,Australian Capital Territory,-12.523038308992165,131.10710615500955
702,Australian Capital Territory,-19.43044960098959,133.3699683953752
801,Australian Capital Territory,-35.488696807907026,149.00250087629564
901,Australian Capital Territory,-20.760267841144916,128.31065697201046
101,Western Australia - Outback (North),-35.56480661904707,149.24496858054158
102,Other Territories,-33.307973616228665,151.28548871775425
103,Western Australia - Outback (North),-33.21695267227074,148.35583329698483
104,Western Australia - Outback (North),-29.81602459218733,152.77389091419155
105,Other Territories,-30.98607110510004,145.02700095626977
106,Mandurah,-32.354809754967796,150.98493896132547
107,Western Australia - Outback (South),-34.43464746920167,150.77112148604593
108,Western Australia - Outback (South),-31.56475375295849,152.3410754731416
109,Western Australia - Outback (South),-34.42273850528109,144.04336870909952
